branch_id,branch_name,tipo_operacao,etapa_campanha,numeros_da_sorte
27054,Centro Educacional Santa Mônica,Autosserviço,Não atingiu requisito mínimo,0
108995,Centro Educacional Santa Rita de Cássia,Autosserviço,Não atingiu requisito mínimo,0
106503,Centro Educacional Semear,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,4
111290,Centro Educacional Semente Fiel,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,3
109881,Centro Educacional Senhor das Misericórdias,Autosserviço,Não atingiu requisito mínimo,0
21197,Centro Educacional Silva Tavares,Autosserviço,Não atingiu requisito mínimo,0
110872,Centro Educacional Soane,Autosserviço,Não atingiu requisito mínimo,0
25923,Centro Educacional Solar Do Saber - CES,Autosserviço,Atingiu requisito mínimo,1
110558,Centro Educacional Sonho Meu,Autosserviço,Não atingiu requisito mínimo,0
110466,Centro Educacional Sonho Meu - Brejo Santo		,Autosserviço,Não atingiu requisito mínimo,0
110892,Centro Educacional Sonho da Fantasia - Jd Iracema,Autosserviço,Não atingiu requisito mínimo,0
108308,Centro Educacional Sonho de Criança,Autosserviço,Não atingiu requisito mínimo,0
25153,Centro Educacional Sonho de Eloi,Autosserviço,Não atingiu requisito mínimo,0
24576,Centro Educacional Souza Amorim (Escola Gente Sabida),Autosserviço,Não atingiu requisito mínimo,0
27576,Centro Educacional São Joaquim,Autosserviço,Não atingiu requisito mínimo,0
104901,Centro Educacional São Jose,Autosserviço,Não atingiu requisito mínimo,0
106437,Centro Educacional Tanguá,Autosserviço,Não atingiu requisito mínimo,0
109554,Centro Educacional Telnuza Alves Galvão,Autosserviço,Atingiu requisito mínimo + CR,2
109357,Centro Educacional Tia Lindalva,Autosserviço,Não atingiu requisito mínimo,0
110765,Centro Educacional Tia Zezé,Autosserviço,Não atingiu requisito mínimo,0
26598,Centro Educacional Torres Filho,Autosserviço,Não atingiu requisito mínimo,0
104825,Centro Educacional Trenzinho Magico,Autosserviço,Não atingiu requisito mínimo,0
108314,Centro Educacional Triangulo,Autosserviço,Não atingiu requisito mínimo,0
106050,Centro Educacional Trilhar,Autosserviço,Atingiu requisito mínimo,1
106662,Centro Educacional Turma da Mônica,Autosserviço,Não atingiu requisito mínimo,0
108565,Centro Educacional Universo da Criança,Autosserviço,Não atingiu requisito mínimo,0
105592,Centro Educacional Universo do Saber,Autosserviço,Não atingiu requisito mínimo,0
106355,Centro Educacional Universo do Saber - SE,Autosserviço,Não atingiu requisito mínimo,0
107562,Centro Educacional Vieira Leandro,Autosserviço,Atingiu requisito mínimo + CR,1
105497,Centro Educacional Vila Sol Baby,Autosserviço,Atingiu requisito mínimo + isaac Score,4
104760,Centro Educacional Visão,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,4
107984,Centro Educacional a Corujinha,Autosserviço,Não atingiu requisito mínimo,0
203,Centro Educacional da Juventude Padre João Piamarta,Autosserviço,Não atingiu requisito mínimo,0
9873,Centro Educacional da Vince,Autosserviço,Não atingiu requisito mínimo,0
104607,Centro Educacional de Cantagalo,Autosserviço,Não atingiu requisito mínimo,0
111571,Centro Educacional de Orlândia ,Autosserviço,Não atingiu requisito mínimo,0
106935,Centro Educacional Êxodo,Autosserviço,Não atingiu requisito mínimo,0
106584,Centro Escolar Educare,Autosserviço,Não atingiu requisito mínimo,0
20538,Centro Escolar Hemariel,Autosserviço,Não atingiu requisito mínimo,0
106621,Centro Escolar Irmãos Souza,Autosserviço,Atingiu requisito mínimo + CR,2
107339,Centro Moderno de Ensino,Autosserviço,Não atingiu requisito mínimo,0
12297,Centro Patoense Integrado de Educação,Autosserviço,Não atingiu requisito mínimo,0
108007,Centro Tecnológico CETASS,Autosserviço,Atingiu requisito mínimo + isaac Score,3
105360,Centro cultural infantil,Autosserviço,Não atingiu requisito mínimo,0
23048,Centro de Educação Criarte,Autosserviço,Não atingiu requisito mínimo,0
108487,Centro de Educação Dimensão,Autosserviço,Não atingiu requisito mínimo,0
109072,Centro de Educação Infantil Estrelinhas,Autosserviço,Não atingiu requisito mínimo,0
105647,Centro de Educação Infantil Mota - Caxias,Autosserviço,Não atingiu requisito mínimo,0
105540,Centro de Educação Infantil Motta,Autosserviço,Não atingiu requisito mínimo,0
106241,Centro de Educação Integrada Monsenhor Honório - CEIMH,Autosserviço,Não atingiu requisito mínimo,0
28267,Centro de Educação Integral Espaço Infantil,Autosserviço,Não atingiu requisito mínimo,0
3870,Centro de Educação Irlane Fernandes - CEIF,Autosserviço,Atingiu requisito mínimo,2
25093,Centro de Educação Lua Clara,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,4
108982,Centro de Educação Motta- Pólo 2,Autosserviço,Não atingiu requisito mínimo,0
105966,Centro de Educação e Recreação Anjo da Guarda,Autosserviço,Atingiu requisito mínimo,1
108946,Centro de Ensino Clube do Pimpolho,Autosserviço,Atingiu requisito mínimo,1
24827,Centro de Ensino Educarte,Autosserviço,Não atingiu requisito mínimo,0
105843,Centro de Ensino Eduque,Autosserviço,Não atingiu requisito mínimo,0
27884,Centro de Ensino Hora de Aprender,Autosserviço,Não atingiu requisito mínimo,0
25053,Centro de Ensino Impactus,Autosserviço,Não atingiu requisito mínimo,0
104748,Centro de Ensino Isabela Mira,Autosserviço,Não atingiu requisito mínimo,0
27296,Centro de Ensino Lira,Autosserviço,Atingiu requisito mínimo + CR,4
109620,Centro de Ensino Menezes,Autosserviço,Não atingiu requisito mínimo,0
106577,Centro de Ensino Progresso,Autosserviço,Atingiu requisito mínimo,1
22998,Centro de Estudo e Aprendizagem Integral - CEAI,Autosserviço,Não atingiu requisito mínimo,0
105354,Centro de Estudos Antenor Reis - Cidade Nova,Autosserviço,Não atingiu requisito mínimo,0
105295,Centro de Estudos Antenor Reis - Águas Lindas,Autosserviço,Não atingiu requisito mínimo,0
21816,Centro de Estudos Valladares,Autosserviço,Atingiu requisito mínimo + CR,2
108740,Centro de estudos Ronaldo Mendes CERM,Autosserviço,Não atingiu requisito mínimo,0
105302,Centro de estudos novo horizonte,Autosserviço,Atingiu requisito mínimo + isaac Score,4
111654,Centro educacional Batista do Icaivera,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,3
105904,Centro educacional sao geraldo,Autosserviço,Não atingiu requisito mínimo,0
112421,Centro educacional sonho encantado tia fabi,Autosserviço,Não atingiu requisito mínimo,0
107494,Centro integrado lírio dos vales,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,3
799,Cobrão Ernesto,Autosserviço,Não atingiu requisito mínimo,0
104761,Coelho Neto,Autosserviço,Não atingiu requisito mínimo,0
104910,Colegio Absoluto,Autosserviço,Atingiu requisito mínimo + CR,2
12083,Colegio Alternativo (Serra/ES) - Barcelona,Autosserviço,Atingiu requisito mínimo + isaac Score,2
12458,Colegio Alternativo (Serra/ES) - Jacaraípe,Autosserviço,Atingiu requisito mínimo,1
109489,Colegio Anna Tavares,Autosserviço,Não atingiu requisito mínimo,0
242,Colegio Authentico,Autosserviço,Atingiu requisito mínimo + isaac Score,2
104537,Colegio CESE,Autosserviço,Atingiu requisito mínimo + isaac Score,3
111072,Colegio Conquista Baby e Kids,Autosserviço,Não atingiu requisito mínimo,0
105147,Colegio Crispim Almeida,Autosserviço,Não atingiu requisito mínimo,0
109955,Colegio Delta - MA,Autosserviço,Não atingiu requisito mínimo,0
104655,Colegio Divina Providencia - BA,Autosserviço,Atingiu requisito mínimo + isaac Score,2
25612,Colegio Divina Providencia - RJ,Autosserviço,Não atingiu requisito mínimo,0
25242,Colegio Eco Rede de Ensino,Autosserviço,Não atingiu requisito mínimo,0
110641,Colegio Educacional Noroeste - Colegio Bonaparte,Autosserviço,Não atingiu requisito mínimo,0
110363,Colegio Educacional de Ubatuba,Autosserviço,Não atingiu requisito mínimo,0
105405,Colegio Iga,Autosserviço,Não atingiu requisito mínimo,0
105417,Colegio Impacto de Paragominas,Autosserviço,Não atingiu requisito mínimo,0
1667,Colegio Interativa,Autosserviço,Atingiu requisito mínimo,3
112683,Colegio Loanda,Autosserviço,Não atingiu requisito mínimo,0
111010,Colegio Millenium,Autosserviço,Não atingiu requisito mínimo,0
107495,Colegio Motivo Goiania,Autosserviço,Atingiu requisito mínimo + isaac Score,2
105719,Colegio Multivisao - PE,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,4
107962,Colegio Mundo Magico,Autosserviço,Não atingiu requisito mínimo,0
107598,Colegio Nova Aldeia,Autosserviço,Atingiu requisito mínimo + isaac Score,2
104595,Colegio Oliveira Castro,Autosserviço,Não atingiu requisito mínimo,0
108680,Colegio Opção,Autosserviço,Atingiu requisito mínimo,2
106588,Colegio Paulo Freire - SP,Autosserviço,Não atingiu requisito mínimo,0
106287,Colegio Pentágono,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,5
111855,Colegio Pirralho - Neopolis,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,3
18938,Colegio Resgatyeshua,Autosserviço,Não atingiu requisito mínimo,0
3852,Colegio Salesiano São João Bosco,Autosserviço,Não atingiu requisito mínimo,0
22672,Colegio Souza Gouveia,Autosserviço,Não atingiu requisito mínimo,0
106414,Colegio São Mateus - MT,Autosserviço,Não atingiu requisito mínimo,0
108425,Colegio Universo Cearense,Autosserviço,Não atingiu requisito mínimo,0
104830,Colegio imigrantes Luigi bertazzoni,Autosserviço,Não atingiu requisito mínimo,0
105483,Colegio império educacional,Autosserviço,Atingiu requisito mínimo + CR,2
105536,Colegio império educacional- 2,Autosserviço,Atingiu requisito mínimo + CR,2
105320,Colegio probo coc,Autosserviço,Atingiu requisito mínimo,1
111629,Colegio Ápice,Autosserviço,Atingiu requisito mínimo + isaac Score,2
109509,Colegio Êxito - Unidade II,Autosserviço,Atingiu requisito mínimo,3
106453,Colégio Diocesano Padre Rolim,Autosserviço,Atingiu requisito mínimo + CR,3
110685,Colégio Essere,Autosserviço,Atingiu requisito mínimo + CR,3
12000,Colégio Simétrico,Autosserviço,Atingiu requisito mínimo + isaac Score,2
108110,Colégio arco íris - Três Corações,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,3
110432,Colégio  Mundo da Escrita,Autosserviço,Não atingiu requisito mínimo,0
109860,Colégio  Piquetuxo,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,2
107824,Colégio  Real,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,5
26779,Colégio 29 de Julho,Autosserviço,Não atingiu requisito mínimo,0
25381,Colégio 7 de Setembro,Autosserviço,Não atingiu requisito mínimo,0
21318,Colégio A Pequena Sereia,Autosserviço,Não atingiu requisito mínimo,0
106187,Colégio ADN MASTER,Autosserviço,Não atingiu requisito mínimo,0
105841,Colégio Acadêmico do Conde,Autosserviço,Não atingiu requisito mínimo,0
104551,Colégio Acalanto,Autosserviço,Atingiu requisito mínimo + isaac Score,3
26735,Colégio Agape,Autosserviço,Não atingiu requisito mínimo,0
8133,Colégio Aguiar,Autosserviço,Atingiu requisito mínimo + isaac Score,2
22658,Colégio Albert Einstein,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,3
104689,Colégio Albert Einstein de Orlândia,Autosserviço,Não atingiu requisito mínimo,0
106212,Colégio Alcântara,Autosserviço,Não atingiu requisito mínimo,0
107961,Colégio Alef,Autosserviço,Não atingiu requisito mínimo,0
20888,Colégio Alfa - CE,Autosserviço,Não atingiu requisito mínimo,0
105109,Colégio Alfa - SP,Autosserviço,Atingiu requisito mínimo + isaac Score,4
27634,Colégio Aliança - Ladeira dos Galés,Autosserviço,Não atingiu requisito mínimo,0
16250,Colégio Alma Mater,Autosserviço,Não atingiu requisito mínimo,0
24547,Colégio Almeida Santos,Autosserviço,Não atingiu requisito mínimo,0
106816,Colégio Alpha,Autosserviço,Não atingiu requisito mínimo,0
113359,Colégio Alpha - São Paulo,Autosserviço,Atingiu requisito mínimo + isaac Score,2
3443,Colégio Alpha de Sete Lagoas,Autosserviço,Atingiu requisito mínimo,3
110543,Colégio Andrade DORIGON,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,4
107097,Colégio Andrade de Figueiredo,Autosserviço,Não atingiu requisito mínimo,0
112643,Colégio Angelis,Autosserviço,Não atingiu requisito mínimo,0
109884,Colégio Anglo - Lauro de Freitas,Autosserviço,Não atingiu requisito mínimo,0
111574,Colégio Anglo Líder - São Lourenço da Mata (SLM),Autosserviço,Atingiu requisito mínimo + isaac Score + CR,2
106650,Colégio Anhanguera,Autosserviço,Não atingiu requisito mínimo,0
105513,Colégio Antônio Cruz,Autosserviço,Não atingiu requisito mínimo,0
106546,Colégio Antônio Vilas Boas,Autosserviço,Atingiu requisito mínimo + isaac Score,4
105806,Colégio Antônio de Pádua,Autosserviço,Atingiu requisito mínimo + isaac Score,3
10926,Colégio Anísio Teixeira,Autosserviço,Não atingiu requisito mínimo,0
8143,Colégio Aplicação - IURJ,Autosserviço,Não atingiu requisito mínimo,0
110088,Colégio Apogeu identidade -OF,Autosserviço,Não atingiu requisito mínimo,0
1610,Colégio Aprender,Autosserviço,Não atingiu requisito mínimo,0
26793,Colégio Aprender Crescer,Autosserviço,Não atingiu requisito mínimo,0
17854,Colégio Aprov - Catalão,Autosserviço,Atingiu requisito mínimo + isaac Score,4
110756,Colégio Aprov - Ipameri,Autosserviço,Não atingiu requisito mínimo,0
109739,Colégio Arandas,Autosserviço,Atingiu requisito mínimo + CR,2
25419,Colégio Arco Íris,Autosserviço,Não atingiu requisito mínimo,0
105096,Colégio Ariane Maria,Autosserviço,Atingiu requisito mínimo,1
10220,Colégio Arte - Salvador,Autosserviço,Não atingiu requisito mínimo,0
107928,Colégio Ascenso Ferreira,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,3
8651,Colégio Aspecto,Autosserviço,Não atingiu requisito mínimo,0
109831,Colégio Aspecto - PA,Autosserviço,Não atingiu requisito mínimo,0
12131,Colégio Ateneu do Ceará - Edwirges,Autosserviço,Não atingiu requisito mínimo,0
108475,Colégio Athenas,Autosserviço,Não atingiu requisito mínimo,0
26350,Colégio Atitude,Autosserviço,Não atingiu requisito mínimo,0
107597,Colégio Atitude Cametá,Autosserviço,Atingiu requisito mínimo + isaac Score,3
26764,Colégio Atitude Maceió,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,4
29201,Colégio Atlântico,Autosserviço,Não atingiu requisito mínimo,0
109948,Colégio Atlântico,Autosserviço,Não atingiu requisito mínimo,0
22943,Colégio Atualidade,Autosserviço,Atingiu requisito mínimo + isaac Score,3
110010,Colégio Augusto Rocha,Autosserviço,Não atingiu requisito mínimo,0
104433,Colégio Aurelio Buarque,Autosserviço,Não atingiu requisito mínimo,0
110281,Colégio Axioma,Autosserviço,Não atingiu requisito mínimo,0
27449,Colégio Barroco Lopes ,Autosserviço,Não atingiu requisito mínimo,0
108638,Colégio Base,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,4
108064,Colégio Batista Betânia de Gravatá,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,4
108663,Colégio Batista Fluminense,Autosserviço,Atingiu requisito mínimo,1
28697,Colégio Batista Oásis,Autosserviço,Atingiu requisito mínimo + CR,4
23162,Colégio Batista Reobote,Autosserviço,Atingiu requisito mínimo,1
27203,Colégio Batista Vida,Autosserviço,Não atingiu requisito mínimo,0
107987,Colégio Betel,Autosserviço,Não atingiu requisito mínimo,0
25165,Colégio Bilac,Autosserviço,Não atingiu requisito mínimo,0
107845,Colégio Bom Futuro,Autosserviço,Não atingiu requisito mínimo,0
108297,Colégio Brasileiro,Autosserviço,Não atingiu requisito mínimo,0
108610,Colégio Braz Lima Verde,Autosserviço,Não atingiu requisito mínimo,0
12259,Colégio Bruno Ostmann - Unidade 1,Autosserviço,Atingiu requisito mínimo,2
20898,Colégio Bruno Ostmann - Unidade 2,Autosserviço,Atingiu requisito mínimo,2
107340,Colégio C.E.O,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,5
26040,Colégio CEC,Autosserviço,Não atingiu requisito mínimo,0
208,Colégio CEG,Autosserviço,Não atingiu requisito mínimo,0
104828,Colégio CEMAN,Autosserviço,Atingiu requisito mínimo,2
76,Colégio CEPI Expansão,Autosserviço,Não atingiu requisito mínimo,0
28480,Colégio COC Araucária - Bilíngue e Kids,Autosserviço,Não atingiu requisito mínimo,0
28471,Colégio COC Araucária - Centro,Autosserviço,Não atingiu requisito mínimo,0
112543,Colégio COC Ibiraci,Autosserviço,Não atingiu requisito mínimo,0
110146,Colégio COC São José dos Campos,Autosserviço,Atingiu requisito mínimo + isaac Score,2
106867,Colégio CPACO,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,3
19095,Colégio CTEM,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,3
109143,Colégio Caminhar,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,5
23016,Colégio Campinho,Autosserviço,Não atingiu requisito mínimo,0
24098,Colégio Campinho Filial,Autosserviço,Não atingiu requisito mínimo,0
12048,Colégio Carlos Drumond de Andrade,Autosserviço,Não atingiu requisito mínimo,0
809,Colégio Carlos Lobo | CE,Autosserviço,Não atingiu requisito mínimo,0
112589,Colégio Carlos Roberto Romão,Autosserviço,Não atingiu requisito mínimo,0
108406,Colégio Carvalho,Autosserviço,Atingiu requisito mínimo,1
110973,Colégio Carvalho Braga,Autosserviço,Atingiu requisito mínimo + isaac Score,3
105528,Colégio Castelo do Saber/ Instituto Mário Bragança.,Autosserviço,Não atingiu requisito mínimo,0
8965,Colégio Castro Alves - CE,Autosserviço,Não atingiu requisito mínimo,0
106008,Colégio Casulo,Autosserviço,Não atingiu requisito mínimo,0
112497,Colégio Casulo - Vitória da Conquista,Autosserviço,Atingiu requisito mínimo + CR,2
109688,Colégio Catorze de Novembro,Autosserviço,Não atingiu requisito mínimo,0
105671,Colégio Cecamp,Autosserviço,Não atingiu requisito mínimo,0
23614,Colégio Cecilia Meireles - PE,Autosserviço,Não atingiu requisito mínimo,0
111597,Colégio Ceipa,Autosserviço,Atingiu requisito mínimo + isaac Score + CR,4
109127,Colégio Cemam e Faculdade Unimam,Autosserviço,Não atingiu requisito mínimo,0
